index,Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,City,District,href
3698,372000,5813,64.0,4,5,3,2020-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-moderniai-ir-prabangiai-irengtas-butas-1-3207835/
3699,372000,5813,64.0,4,5,3,2020-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-saltiniu-g-moderniai-ir-prabangiai-irengtas-butas-1-3211426/
3700,42500,2833,15.0,3,4,1,1955-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-naujamiestyje-parduodami-mikroloftai-s7-1-3215912/
3701,183000,3389,54.0,1,4,3,1958-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-pilnai-irengtas-butas-kaip-1-3247517/
3702,242000,3227,75.0,1,6,3,2009-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vilkpedes-g-parduodamas-jaukus-butas-su-terasa-pusyne-1-3247461/
3703,39900,2263,17.63,4,5,1,1977-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-1-kambario-butas-su-bendro-1-3195524/
3704,119900,1723,69.59,8,9,3,1975-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-sviesus-ir-jaukus-3-kambariu-1-3246905/
3705,145000,2900,50.0,2,5,4,1962-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-naujai-suremontuotas-4-kambariu-1-3246827/
3706,232000,3387,68.49,5,6,3,1993-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-k-donelaicio-g-parduodamas-3-kambariu-butas-prestizineje-1-3233352/
3707,240000,3429,70.0,3,4,2,2016-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-parduodamas-prabangiai-irengtas-erdvus-2-ju-1-3246731/
3708,124410,3900,31.9,3,3,1,1940-01-01,Gas,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-k-kalinausko-g-senamiestyje-kalinausko-g-ant-tauro-kalno-1-3235372/
3709,35900,2039,17.61,5,5,1,1966-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-parduodamas-bendrabucio-tipo-kambarys-1-3245935/
3710,205000,4826,42.48,9,9,2,2008-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-parduodamas-2-kambariu-butas-naujos-statybos-1-3246177/
3711,28000,1453,19.27,2,4,1,1957-01-01,Central,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-1-kambario-butas-su-bendro-naudojimo-1-3245997/
3712,234900,3174,74.0,3,4,3,1959-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-pakalnes-g-parduodamas-3-kambariu-butas-naujamiestyje-1-3245601/
3713,325000,3282,99.03,4,4,4,1956-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-j-basanaviciaus-g-parduodamas-erdvus-ir-sviesus-3-kambariu-1-3244743/
3714,32500,1300,25.0,1,5,1,1962-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-birzelio-23-iosios-g-parduodamas-vienas-kambarys-3-kambariu-bute-1-3181122/
3715,230000,4894,47.0,2,5,2,2019-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-butai-apartamentai-nauamiestyje-1-3238402/
3716,232300,5000,46.46,2,5,2,2019-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodamas-erdvus-2-kb-apartamentai-naujame-1-3202007/
3717,55000,1930,28.5,4,5,1,1940-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-parduodamas-kambarys-bendrabucio-tipo-name-1-3244965/
3718,700000,2991,234.0,3,3,6,1940-01-01,"Central thermostat, central",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-prabangus-6-kambariu-apartamentai-m-k-1-3244267/
3719,97000,2100,46.18,5,5,2,1961-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-donina-keitimas-i-kita-nt-vilniuje-ir-salia-1-3244157/
3720,119600,2600,46.0,3,5,2,1962-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-jaukus-stilingai-irengtas-2-1-3243861/
3721,400000,8256,48.45,2,4,2,2020-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-z-sierakausko-g-parduodamas-2-kamb-itin-kokybiskai-irengtas-1-3187094/
3722,400000,8256,48.45,2,4,2,2020-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-z-sierakausko-g-parduodamas-2-kamb-itin-kokybiskai-irengtas-1-3190678/
3723,103000,2172,47.43,7,9,2,1975-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-2-ju-kambariu-butas-vilniuje-1-3243239/
3724,300000,2308,130.0,4,4,2,1940-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-naujamiestyje-vytenio-g-parduodamas-loftas-1-3227286/
3725,279995,3719,75.28,3,6,3,2020-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gerosios-vilties-g-jau-si-sekmadieni-0925-atviru-duru-diena-1-3242703/
3726,485000,6831,71.0,6,6,3,2020-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-kaip-suderinti-aukstus-reikalavimus-busto-1-2967681/
3727,693000,6930,100.0,6,6,5,2022-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-kaip-suderinti-aukstus-reikalavimus-busto-1-3101103/
3728,400000,5536,72.25,5,6,2,2006-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gedimino-pr-parduodamas-modernus-sviesus-ir-erdvus-2-3-1-3242377/
3729,360000,4983,72.25,5,6,2,2006-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-modernus-sviesus-ir-erdvus-2-3-1-3249075/
3730,89000,1493,59.61,1,1,2,1940-01-01,Solid fuel,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vandentiekio-g-centrineje-miesto-dalyje-naujamiestyje-1-3215362/
3731,221000,4420,50.0,7,9,2,2003-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-s-konarskio-g-patogioje-vilniaus-vietoje-s-konarskio-g-8-1-3217998/
3732,280000,3718,75.3,4,9,3,2002-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-k-donelaicio-g-parduodamas-erdvus-2k-butas-uzdaroje-1-3240206/
3733,158000,3511,45.0,1,3,2,1940-01-01,"Electric, gas",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-pamenkalnio-g-2k-butas-pamenkalnio-g-prie-tauro-kalno-1-3239912/
3734,99000,5211,19.0,1,4,1,2008-01-01,"Central, central thermostat",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-jaukus-butas-patalpos-1-3239746/
3735,89000,2543,35.0,4,5,2,1977-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-salia-vingio-parko-parduodamas-suremontuotas-1-3239272/
3736,399000,4200,95.0,5,7,4,2002-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-z-sierakausko-g-urbanistine-miesto-vizija-namai-ant-kalvos-1-3238754/
3737,151962,3999,38.0,5,7,2,2018-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-egliu-g-parduodamas-naujas-puikiai-irengtas-studio-1-3238470/
3738,151962,3999,38.0,5,7,1,2018-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-egliu-g-parduodamas-naujas-puikiai-irengtas-studio-1-3238460/
3739,52500,1971,26.64,0,4,1,1961-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vandentiekio-g-parduodamas-1-kambario-butas-cokoliniame-1-3237914/
3740,285000,3000,95.0,3,3,2,1984-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-parduodamas-isskirtinis-labai-erdvus-ir-1-3227510/
3741,149000,1273,117.05,3,3,2,1963-01-01,Central,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-irenginejamas-erdvus-ir-1-3236894/
3742,650000,5039,129.0,5,5,4,2000-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-parduodamas-4-kambariu-129-m-butas-2000-m-1-3236658/
3743,255000,4113,62.0,1,4,3,1955-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-puikiai-irengtas-jaukus-ir-1-3218634/
3744,245000,5568,44.0,2,8,2,2007-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-v-mykolaicio-putino-g-parduodamas-jaukus-kokybiskai-irengtas-2-1-3194010/
3745,227000,4497,50.48,2,2,3,1940-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-naugarduko-g-parduodamas-pilnai-irengtas-3-kambariu-butas-1-3236346/
3746,370000,4933,75.0,3,5,3,2009-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-k-donelaicio-g-stilingas-ir-kokybiskas-3k-butas-1-3234896/
3747,140000,2979,47.0,2,9,2,1976-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-verta-zinoti-namas-salia-parko-zalumos-1-3234820/
3748,299900,3686,81.36,4,4,4,1940-01-01,"Central thermostat, other",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gedimino-pr-parduodamas-jaukiai-irengtas-3-4-kambariu-1-3233162/
3749,299900,3686,81.36,4,4,4,1940-01-01,"Central thermostat, other",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-jaukiai-irengtas-3-4-kambariu-1-3233166/
3750,1400000,6796,206.0,23,27,3,2009-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-devintam-danguj-buna-kvapa-gniauziantis-1-3209813/
3751,146000,2401,60.81,4,4,2,1970-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-naujai-suremontuotas-ir-irengtas-6081-kvm-1-3230528/
3752,260000,4333,60.0,3,5,3,2022-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-butas-rezervuotas-jeigu-vis-dar-domina-1-3230284/
3753,370000,4187,88.36,2,3,3,1940-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-parduodamas-isskirtinio-dizaino-butas-netoli-1-3229934/
3754,44850,2361,19.0,1,1,1,1940-01-01,Solid fuel,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-svitrigailos-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3229830/
3755,693000,6930,100.0,6,6,3,2019-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-parduodami-erdvus-penchaus-tipo-1-3193616/
3756,278000,3424,81.19,4,4,4,2002-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-pamenkalnio-g-parduodamas-tvarkingas-nestandartinis-4-1-3229128/
3757,278000,3424,81.19,4,4,3,2002-01-01,Gas,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-pamenkalnio-g-parduodamas-tvarkingas-nestandartinis-3-4-1-3180334/
3758,153000,3255,47.0,2,2,2,1940-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-a-vivulskio-g-parduodamas-2k-butas-naujamiestyje-a-1-3228230/
3759,130000,1863,69.77,8,9,3,1962-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-3-kambariu-6977-kvm-butas-1-3227926/
3760,95000,2132,44.55,1,5,2,1962-01-01,Central,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-gelezinio-vilko-g-parduodamas-sviesus-butas-salia-vingio-parko-1-3210508/
3761,209900,3975,52.81,2,8,2,2020-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-algirdo-g-modernus-ir-siuolaikiskas-dizainerio-1-3227760/
3762,198000,4950,40.0,2,6,1,2021-01-01,Central thermostat,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-aguonu-g-gyvenamuju-namu-kvartalas-baltas-lapas-1-3215304/
3763,152000,2171,70.0,1,5,2,1991-01-01,Central,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-saltiniu-g-parduodamos-70-kv-m-patalpos-1-3226394/
3764,165000,1733,95.21,3,5,4,2023-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-uptownloft-ii-etapas-pradetas-vystyti-1-3226196/
3765,85000,5000,17.0,4,4,1,1955-01-01,Electric,Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-parduodamas-mini-loftas-naujamiestyjekauno-g-1-3183574/
3766,325000,4906,66.24,4,5,2,2015-01-01,"Central thermostat, other",Fully equipped,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-isskirtinai-erdvus-ir-puikiai-1-3184220/
3767,220000,4412,49.86,4,5,2,2021-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-uzmiescio-ramybe-neisvykus-is-miesto-1-3217846/
3768,360000,5609,64.18,5,5,3,2021-01-01,Central thermostat,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-uzmiescio-ramybe-neisvykus-is-miesto-1-3217838/
3769,100000,1754,57.0,4,4,2,2007-01-01,Gas,Partial decoration,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-savanoriu-pr-parduodamas-5672-kvm-neirengtas-butas-1-3194524/
3770,70179,2259,31.07,2,3,2,1940-01-01,Solid fuel,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3099275/
3771,49495,1873,26.43,2,2,1,1940-01-01,Solid fuel,Other,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-paneriu-g-vilniaus-miesto-savivaldybe-vieso-aukciono-1-3053773/
3772,150000,2500,60.0,2,4,3,2021-01-01,Gas,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-t-ivanausko-g-tiesiai-is-statytoju-parduodami-butai-7-butu-1-3200629/
3773,140730,2647,53.16,2,7,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-wwweuropossodas-1-3059583/
3774,176160,3000,58.72,5,7,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-25m2-terasa-ant-stogo-visa-1-3215432/
3775,225360,3000,75.12,5,7,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-28m2-terasa-ant-stogo-visa-1-3215436/
3776,128525,2500,51.41,2,4,3,2021-01-01,Gas,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-t-ivanausko-g-tiesiai-is-statytoju-parduodami-butai-7-butu-1-3246395/
3777,53000,1536,34.5,6,9,1,1978-01-01,Central,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-piliakalnio-g-ant-nemuno-kranto-parduodamas-kompaktiskas-1-3242505/
3778,187000,3258,57.4,4,5,2,2004-01-01,Gas,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-siltas-erdvus-ir-jaukus-2-kambariu-butas-1-3242495/
3779,58999,2101,28.08,2,5,2,1972-01-01,Central,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-piliakalnio-g-parduodamas-irengtas-2-kambariu-butas-pagal-1-3249503/
3780,175000,2574,68.0,4,9,2,2006-01-01,"Central thermostat, gas",Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-saulegrazu-g-parduodamas-2-ju-kambariu-butas-fredoje-1-3242885/
3781,169000,2070,81.64,3,3,3,2012-01-01,Gas,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-t-ivanausko-g-parduodamas-3-ju-kambariu-butas-puikioje-1-3242301/
3782,79900,1247,64.06,1,3,3,1997-01-01,Solid fuel,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-jurginu-g-parduodamas-nuostabioje-vietoje-esantis-butas-1-3251469/
3783,173000,2163,80.0,2,2,4,2014-01-01,Gas,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-a-j-povilaicio-g-pilnai-irengtas-butas-su-baldais-ir-buitine-1-3234664/
3784,247000,1900,130.0,2,2,4,2022-01-01,Gas,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-lakunu-pl-naujas-a-klases-projektas-fredoje-1-3244757/
3785,125000,2083,60.0,2,3,3,2022-01-01,Gas,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-jurginu-g-fredoje-netoli-botanikos-sodo-parduodamas-1-3244507/
3786,159988,2545,62.87,6,7,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-wwweuropossodas-1-3215438/
3787,42000,1909,22.0,1,9,1,1975-01-01,Central,Fully equipped,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-piliakalnio-g-parduodamas-funkcionaliai-isplanuotas-butas-1-3244199/
3788,93438,2590,36.08,3,7,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-11m2-terasa-visa-projekto-1-3233856/
3789,173822,2371,73.31,1,7,3,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-www-1-3215430/
3790,109568,2575,42.55,4,7,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-visa-projekto-informacija-wwweuropossodas-1-3215426/
3791,91007,2532,35.94,1,7,1,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-11m2-terasa-visa-projekto-1-3059579/
3792,126073,2486,50.71,1,7,2,2022-01-01,Central thermostat,Partial decoration,Kaunas,Freda,https://en.aruodas.lt/butai-kaune-fredoje-europos-pr-butas-su-46m2-terasa-visa-projekto-1-3059585/
3793,329000,3538,93.0,3,3,4,2008-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-sodu-1-oji-g-parduodamas-isskirtinis-erdvus-93-kvm-1-3244835/
3794,329000,5982,55.0,6,7,2,2020-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-butas-irengtas-be-baldu-miegamojo-lova-bra-1-3193654/
3795,210000,3310,63.44,3,3,3,2019-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-taurijos-g-butasparduodamas-be-tarpininku-nekilnojamo-1-3232470/
3796,143620,3080,46.63,2,5,2,2023-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-visiems-butams-net-10-nuolaida-naujos-1-3225742/
3797,155558,2420,64.28,2,5,3,2023-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-dideliems-butams-dideles-nuolaidos-naujos-1-3225744/
3798,399000,3739,106.72,1,3,5,1940-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-svyturio-g-parduodamas-kotedzas-o-gal-net-mazas-namukas-1-3250317/
3799,107000,2610,41.0,2,5,2,1966-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-tvarkingas-dvieju-kambariu-butas-1-3244583/
3800,199900,2498,80.02,5,5,2,1995-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-sis-namas-dalyvauja-es-fondo-kaimynijos-1-3252431/
3801,239000,2484,96.22,1,5,4,1970-01-01,Central,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-v-grybo-g-parduodamas-9622-kvm-ploto-4-kambariu-1-3250855/
3802,128000,2363,54.16,1,5,3,1964-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-tvereciaus-g-pagrindine-informacija-adresas-1-3251605/
3803,109000,2633,41.4,1,5,2,1963-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodamas-2-kambariu-butas-zaliausiame-1-3240452/
3804,130707,2350,55.62,3,4,3,2022-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-antakalnio-ritmas-tai-naujas-gyvenamasis-1-3252367/
3805,337900,3242,104.21,10,20,3,2004-01-01,Central,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-zaliajame-antakalnio-rajone-parduodamas-1-3220716/
3806,350000,4730,74.0,1,6,3,2017-01-01,"Central thermostat, electric",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-vytauto-zalakeviciaus-g-parduodamas-stilingassviesus-ir-erdvus-3-1-3251591/
3807,210000,3000,70.0,3,3,3,2008-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-sauletekio-al-parduodamas-3-ju-kambariu-butas-su-butui-1-3251063/
3808,135561,2390,56.72,2,4,2,2022-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-antakalnio-ritmas-tai-naujas-gyvenamasis-1-3250061/
3809,135044,2450,55.12,1,4,2,2022-01-01,Gas,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-antakalnio-ritmas-tai-naujas-gyvenamasis-1-3249445/
3810,270000,4075,66.25,16,20,2,2004-01-01,"Central, central thermostat",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zirgo-g-parduodamas-erdvus-dvieju-kambariu-butas-16-1-3246625/
3811,226000,3965,57.0,4,4,2,2016-01-01,Gas,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-kalno-g-parduodamas-pilnai-irengtas-sviesus-1-3247139/
3812,39900,2244,17.78,4,5,1,1967-01-01,Central,Partial decoration,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-zolyno-g-1-kambario-butas-antakalnyje-zolyno-gatveje-1-3247029/
3813,230000,5162,44.56,2,6,2,2017-01-01,Central thermostat,Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-nemencines-pl-parduodamas-sviesus-ir-jaukus-butas-pilnai-1-3246475/
3814,625000,4901,127.52,7,7,5,1940-01-01,"Gas, other",Fully equipped,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-l-sapiegos-g-parduodamas-12752-kvm-ploto-isskirtinis-5-1-3207423/
